com.samsung.shealth.insight_message,6311013,2
is_ai_generated,feedback_type,service_id,description,exposure_uri,condition_id,msg_id,update_time,create_time,is_viewed,tag,category,title,deviceuuid,pkg_name,datauuid,day_time
1,0,tracker.vitality,Consumir alcohol o comer tarde puede afectar la calidad de tu sueño y tu variabilidad de la frecuencia cardíaca. Considera evitar el alcohol y los alimentos nocturnos para mejorar tu descanso. Trabaja en mantener una rutina de sueño más regular. ¡Sigue así y mejora tu energía!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24738__36601;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2025-09-17 10:40:37.891,2025-09-17 10:40:37.891,0,24738,VS_VITALITYSCORE,Mejora tu sueño,5sl+lZ1Pby,com.sec.android.app.shealth,54a8fff8-3029-476d-a09a-04d8d12bc025,1758067200000,
1,0,tracker.vitality,"Tu puntuación de energía es buena hoy, reflejo de tu constante y duro trabajo para controlar tu salud. Mantén esta energía durante todo el día y enorgullécete de ti mismo. Considera mantener tu tiempo de actividad en 1 hora y 17 minutos para mejorar aún más tu puntuación de energía. ¡Sigue así y enfócate en tus metas de salud!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24734__36597;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2025-09-21 10:41:06.170,2025-09-21 10:41:06.170,0,24734,VS_VITALITYSCORE,¡Sigue así!,5sl+lZ1Pby,com.sec.android.app.shealth,a72d707e-13a1-44ec-9864-b788daf96d9b,1758412800000,
1,0,tracker.vitality,"Tu VFC durante el sueño ha seguido desviándose considerablemente de su nivel estándar, lo que probablemente sea consecuencia del estrés. Considera dedicar tiempo a descansar y a realizar actividades que alivien el estrés. Esto puede mejorar tu Puntuación de Energía, que actualmente es buena. ¡Sigue así y prioriza tu bienestar!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24684__36567;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_59,shrv_balance_59,2025-09-22 10:55:18.318,2025-09-22 10:55:18.318,0,24684,VS_VITALITYSCORE,Descanso y relajación,5sl+lZ1Pby,com.sec.android.app.shealth,88a33d55-47cc-4eac-add0-fbfe82d8d3e4,1758499200000,
1,0,tracker.vitality,"Tu VFC durante el sueño volvió a su rango habitual, lo que indica recuperación y equilibrio. Continúa con tus hábitos saludables actuales, como la actividad regular y un sueño adecuado, para mantener tu VFC durante el sueño constante. Considera mantener tu nivel de actividad y sueño regular para mejorar tu puntuación de energía. ¡Sigue así y mantén tu equilibrio!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24677__36563;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2025-09-23 11:25:27.298,2025-09-23 11:25:27.298,0,24677,VS_VITALITYSCORE,Equilibrio y recuperación,5sl+lZ1Pby,com.sec.android.app.shealth,d03210e1-3491-4912-9636-4bdf52774e54,1758585600000,
1,0,tracker.vitality,"Tu tiempo de actividad de ayer fue de 4 horas y 12 minutos, lo cual es un poco excesivo. Esto puede afectar tu salud. Considera reducir tu tiempo de actividad a 1 hora y 52 minutos hoy. Mantén un plan de ejercicio uniforme y fácil de seguir para mejorar tu energía. ¡Sigue así!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24747__36607;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2025-09-26 12:36:50.632,2025-09-26 12:36:50.632,0,24747,VS_VITALITYSCORE,Equilibra tu actividad,5sl+lZ1Pby,com.sec.android.app.shealth,8578b580-e5c7-48b5-930a-603cf788a615,1758844800000,
1,0,tracker.vitality,"Tu puntuación de energía es buena hoy, reflejo de tu constante y duro trabajo para controlar tu salud. Mantén esta energía durante todo el día y enorgullécete de ti mismo. Considera aumentar tu tiempo de sueño a 8 horas para mejorar aún más tu energía. ¡Sigue así y enfócate en tu bienestar!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24734__36597;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2025-09-27 14:57:58.691,2025-09-27 14:57:58.691,0,24734,VS_VITALITYSCORE,¡Sigue así!,5sl+lZ1Pby,com.sec.android.app.shealth,69396115-9910-4006-94ae-ab01b4dbc417,1758931200000,
1,0,tracker.vitality,"Tu tiempo de ejercicio moderado a vigoroso ayer fue adecuado, lo que contribuye a una buena puntuación de energía de 78. Mantén esta consistencia en tu rutina de ejercicio. Considera mejorar tu tiempo de sueño promedio de 6 horas y 17 minutos para alcanzar 8 horas. ¡Sigue así y enfócate en tu bienestar!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24935__36750;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,exercise_time_43,exercise_time_43,2025-09-28 06:00:23.434,2025-09-28 06:00:23.434,0,24935,VS_VITALITYSCORE,Consistencia es clave,5sl+lZ1Pby,com.sec.android.app.shealth,b2981255-5c69-429b-a6a0-bc893de3e0c6,1759017600000,
1,0,tracker.vitality,"Tu puntuación de energía es buena hoy, reflejo de tu constante esfuerzo para gestionar tu salud. Considera aumentar tu tiempo de sueño promedio a 8 horas para mejorar aún más tu energía. Mantén tu buen trabajo y sigue enfocándote en tus objetivos de salud. ¡Tú puedes!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25032__36812;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2025-09-29 06:39:06.804,2025-09-29 06:39:06.804,0,25032,VS_VITALITYSCORE,¡Sigue así!,5sl+lZ1Pby,com.sec.android.app.shealth,e528124d-af7c-4511-92df-7d58f68d7c21,1759104000000,
1,0,tracker.vitality,"Tu tiempo de actividad es un poco excesivo, lo que puede afectar negativamente tu salud. Ayer tuviste 3 horas y 55 minutos de actividad, superando tu promedio de 2 horas y 11 minutos. Hoy, intenta mantenerte en 2 horas y 10 minutos de actividad. Sigue trabajando en un plan de fitness equilibrado y sostenible.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25048__36822;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2025-09-30 06:21:02.878,2025-09-30 06:21:02.878,0,25048,VS_VITALITYSCORE,Equilibra tu actividad,5sl+lZ1Pby,com.sec.android.app.shealth,02c4f512-4c59-4ce6-97e3-36dc5b463bc2,1759190400000,
0,0,tracker.vitality,"Aunque su tiempo de actividad disminuyó recientemente, se trata de un cambio positivo. De hecho, un aumento repentino en la actividad física puede suponer a veces una sobrecarga para el organismo. Es mejor que siga equilibrando el descanso y la actividad por ahora.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24898__36728;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,active_time_31,AT-5-1,2025-10-01 13:31:20.152,2025-10-01 13:31:20.152,0,24898,VS_VITALITYSCORE,Hora de recargar,5sl+lZ1Pby,com.sec.android.app.shealth,dd8be300-a55a-4acb-a5f2-35f4f485724b,1759276800000,
1,0,tracker.vitality,"Tu puntuación de energía es excelente hoy, lo que indica que estás en buena forma. Considera aumentar la intensidad de tu actividad física o planear un nuevo desafío. Mantén tu buen trabajo y sigue priorizando tu salud. ¡Sigue así y alcanzarás tus metas!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25025__36806;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_75,score_75,2025-10-03 08:04:17.724,2025-10-03 08:04:17.724,0,25025,VS_VITALITYSCORE,¡Aprovecha tu energía!,5sl+lZ1Pby,com.sec.android.app.shealth,04efd70e-764b-45b6-a9d5-3881fc9b5dca,1759449600000,
1,0,tracker.vitality,"Tu patrón de sueño se está volviendo más regular, lo cual contribuye a tu salud general. Mantén esta rutina y prioriza una buena higiene del sueño. Considera seguir con tu horario de dormir y despertar para mantener tu excelente puntuación de energía. ¡Sigue así y enfócate en tu bienestar!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24877__36714;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,sleep_regularity_15,sleep_regularity_15,2025-10-04 07:03:57.254,2025-10-04 07:03:57.254,0,24877,VS_VITALITYSCORE,¡Sigue así!,5sl+lZ1Pby,com.sec.android.app.shealth,f9872b04-5386-44fc-abea-36d7d1d59032,1759536000000,
1,0,tracker.vitality,Consumir alcohol o comer tarde afecta la calidad del sueño y la variabilidad de la frecuencia cardíaca. Considera evitar el alcohol y los alimentos nocturnos para mejorar tu descanso. Trabaja en mantener una rutina de sueño más regular. ¡Sigue así y mejora tu energía!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25039__36816;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2025-10-05 10:37:04.474,2025-10-05 10:37:04.474,0,25039,VS_VITALITYSCORE,Mejora tu sueño,5sl+lZ1Pby,com.sec.android.app.shealth,aacf2701-ad61-484c-9b44-59028dfaf3d6,1759622400000,
1,0,tracker.vitality,"Your sleeping heart rate variability is excellent, indicating recovery and balance. This stability is key to maintaining your energy score. Continue with your current healthy habits, including regular activity and adequate sleep. Aim for consistent activity levels to keep your energy score high. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24977__36778;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shrv_balance_57,shrv_balance_57,2025-10-06 05:30:45.623,2025-10-06 05:30:45.623,0,24977,VS_VITALITYSCORE,Maintain Your Balance,5sl+lZ1Pby,com.sec.android.app.shealth,89f52baa-b452-4567-977c-cd7af9a11465,1759708800000,
1,0,tracker.vitality,"Your sleeping heart rate is excellent and stable, indicating good recovery. Your energy score is also excellent, showing consistent effort. Continue with your current routine to maintain this balance. Consider incorporating stress-reducing activities to keep your stress levels manageable. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25006__36794;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2025-10-07 05:18:10.987,2025-10-07 05:18:10.987,0,25006,VS_VITALITYSCORE,Keep Up the Great Work!,5sl+lZ1Pby,com.sec.android.app.shealth,5945398b-6af3-4770-866d-9f9078ba1cc8,1759795200000,
1,0,tracker.vitality,"Your sleeping heart rate is excellent and stable, indicating good recovery. Your energy score is also excellent, showing consistent effort. Continue with your current routine to maintain this level of health. Consider incorporating stress-reducing activities to keep your stress levels manageable. Keep up the great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25005__36794;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2025-10-08 05:01:54.046,2025-10-08 05:01:54.046,0,25005,VS_VITALITYSCORE,Keep Up the Great Work!,5sl+lZ1Pby,com.sec.android.app.shealth,2cf428cb-7974-4f84-8c67-483c2e59fd43,1759881600000,
1,0,tracker.vitality,"Your energy score is good today, reflecting your hard work. With a recent mean sleep time of 6 hours and 48 minutes, consider aiming for around 8 hours of sleep tonight to boost your energy score tomorrow. Keep up the great work and stay motivated!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25033__36812;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,score_76,score_76,2025-10-09 08:01:45.706,2025-10-09 08:01:45.706,0,25033,VS_VITALITYSCORE,Keep Up the Great Work!,5sl+lZ1Pby,com.sec.android.app.shealth,51180219-66d6-44e5-afe3-f41a01aecf06,1759968000000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change. This helps avoid overexertion. Continue prioritizing rest and recovery today to maintain your good energy score of 83. Keep up the good work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24896__36728;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-10-10 07:05:58.503,2025-10-10 07:05:58.503,0,24896,VS_VITALITYSCORE,Prioritize Rest Today,5sl+lZ1Pby,com.sec.android.app.shealth,1c27ea2b-e6b7-4bdc-be93-7a939d3c0975,1760054400000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change. This helps avoid overexertion. Continue prioritizing rest and recovery today to maintain your excellent energy score of 85. Keep up the great work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24897__36728;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-10-13 05:24:48.192,2025-10-13 05:24:48.192,0,24897,VS_VITALITYSCORE,Prioritize Rest Today,5sl+lZ1Pby,com.sec.android.app.shealth,4f722da4-81e8-44d6-ba6f-cf773344a8bf,1760313600000,
0,0,tracker.vitality,"Your energy score is excellent today, so it would be a good time to challenge yourself. Increase the intensity of your exercise or try something new that you've been putting off for a while.",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25023__36806;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,score_75,SC-7,2025-10-14 11:24:23.295,2025-10-14 05:22:15.056,0,25023,VS_VITALITYSCORE,Ready to go,5sl+lZ1Pby,com.sec.android.app.shealth,fe9753f4-3898-4c51-a7b2-b31c998906b6,1760400000000,
1,0,tracker.vitality,"Your active time decreased to 29 minutes yesterday, contributing to long sedentary periods. This can increase fatigue and illness risk. Aim for 1 hour and 52 minutes of active time today. Consider incorporating small changes like standing more, stretching, or quick strolls. Keep pushing towards your goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24904__36732;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_35,active_time_35,2025-10-15 05:33:56.547,2025-10-15 05:33:56.547,0,24904,VS_VITALITYSCORE,Boost Your Active Time,5sl+lZ1Pby,com.sec.android.app.shealth,f00a328a-8978-4216-83b5-c9796d654b40,1760486400000,
1,0,tracker.vitality,"Your active time has increased to 1 hour and 33 minutes, which is a positive change. This can help reduce depression and anxiety. However, your energy score is good at 82. Consider prioritizing rest and recovery today to optimize your energy score tomorrow. Keep up the good work and stay active!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=28762__36824;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_80,active_time_80,2025-10-16 05:07:19.662,2025-10-16 05:07:19.662,0,28762,VS_VITALITYSCORE,"Stay Active, Rest Well",5sl+lZ1Pby,com.sec.android.app.shealth,f8dfcf09-6d9c-4c4f-8a64-4c226a560a64,1760572800000,
1,0,tracker.vitality,"Your moderate intensity exercise is working well for you right now. Keep it up and try to avoid exercise that's too vigorous or too light for the time being. Your energy score is excellent at 86, so maintaining this balance is key. Continue with your current routine to keep your energy high. Great job!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24966__36770;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,exercise_impulse_50,exercise_impulse_50,2025-10-17 06:07:22.471,2025-10-17 06:07:22.471,0,24966,VS_VITALITYSCORE,Maintain Your Momentum,5sl+lZ1Pby,com.sec.android.app.shealth,45ea8ab1-d34d-4abf-a18a-80a78531df0e,1760659200000,
0,0,tracker.vitality,"If there was a contest for balance between your amount of activity and your level of activity this past week, you won! Feeling like you could meet whatever challenge life throws your way? That's because you stayed consistent. Great work!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=29460__36674;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,activity_consistency_83,AC-1-1,2025-10-18 08:11:51.580,2025-10-18 08:11:51.580,0,29460,VS_VITALITYSCORE,Consistency paid off,5sl+lZ1Pby,com.sec.android.app.shealth,52e34a85-d484-4a71-8021-c0cbe6249cdb,1760745600000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change. This helps avoid overexertion. Continue prioritizing rest and recovery today to maintain your excellent energy score of 88. Keep up the great work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=27495__36728;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-10-19 07:48:05.520,2025-10-19 07:48:05.520,0,27495,VS_VITALITYSCORE,Prioritize Rest Today,5sl+lZ1Pby,com.sec.android.app.shealth,7e66230e-8cec-4ef4-8792-ee39c6ff15e4,1760832000000,
0,0,tracker.vitality,You perfectly balanced your amount of activity and level of activity this past week. Great job! Did you feel more energy? Take note of what made this past week great so you can repeat it!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=29462__36674;S.extra_llm_type=rule;S.tracker_id=tracker.vitality;end,activity_consistency_83,AC-1-3,2025-10-20 06:12:51.001,2025-10-20 06:12:51.001,0,29462,VS_VITALITYSCORE,Consistent & balanced,5sl+lZ1Pby,com.sec.android.app.shealth,97662c95-ad19-4d7b-a7a5-8d8a8d3ed0d0,1760918400000,
1,0,tracker.vitality,Consuming alcohol or eating late at night before bed can reduce your sleep quality and affect your energy score. Consider avoiding these habits to improve your sleep and feel more rested. Focus on maintaining a consistent sleep schedule and avoiding late-night snacks. Keep up the good work and aim for better sleep to boost your energy score!,intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=25038__36816;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,behavior_check_before_sleep_72,behavior_check_before_sleep_72,2025-10-22 05:23:42.942,2025-10-22 05:23:42.942,0,25038,VS_VITALITYSCORE,Improve Sleep Quality,5sl+lZ1Pby,com.sec.android.app.shealth,c4ff5044-9903-4e73-9548-e6f3ecc9cf55,1761091200000,
1,0,tracker.vitality,"Your sleeping heart rate is stable and within the standard range, indicating good recovery. With a good energy score of 83, you're on the right track. Continue with your current routine to maintain this progress. Keep up the good work and stay committed to your well-being!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=27677__36794;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,shr_balance_65,shr_balance_65,2025-10-23 06:42:30.366,2025-10-23 06:42:25.558,0,27677,VS_VITALITYSCORE,Keep Up the Good Work!,5sl+lZ1Pby,com.sec.android.app.shealth,2404d85c-3149-4a4d-9f8e-06c4ac5f34c7,1761177600000,
1,0,tracker.vitality,"Your active time of 4 hours and 47 minutes yesterday is significantly higher than your recent average of 1 hour and 19 minutes, possibly affecting your energy score. Consider reducing your active time today to 2 hours and 9 minutes to align with your target. This will help maintain a balanced fitness plan. Keep up the good work and stay consistent!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=28758__36822;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_81,active_time_81,2025-10-25 09:44:09.468,2025-10-25 09:44:09.468,0,28758,VS_VITALITYSCORE,Balance Your Activity,5sl+lZ1Pby,com.sec.android.app.shealth,492c7ef2-ac23-468f-95cb-9b9b5ea5a34d,1761350400000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change to avoid overexertion. With an energy score of 84, consider prioritizing rest and recovery today. This will help maintain your good energy score. Keep up the great work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=24896__36728;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-10-26 09:04:29.089,2025-10-26 09:04:29.089,0,24896,VS_VITALITYSCORE,Prioritize Rest Today,5sl+lZ1Pby,com.sec.android.app.shealth,36e5947c-b038-4992-9900-8b44865c4460,1761436800000,
1,0,tracker.vitality,"Your active time yesterday was lower than your average, which is a positive change to avoid overexertion. With an excellent energy score of 86, continue prioritizing rest and recovery today. Consider light activities to maintain balance. Keep up the great work and stay focused on your health goals!",intent:#Intent;action=com.samsung.android.app.shealth.intent.action.INSIGHT_HA_LOGGING_CARD_EXPOSED;package=com.sec.android.app.shealth;S.card_id=27496__36728;S.extra_llm_type=llm;S.tracker_id=tracker.vitality;end,active_time_31,active_time_31,2025-10-28 06:17:16.626,2025-10-28 03:37:35.724,0,27496,VS_VITALITYSCORE,Prioritize Rest Today,5sl+lZ1Pby,com.sec.android.app.shealth,2c5f7b0b-321d-493b-b5d0-04a4b8564087,1761609600000,
